timestamp,file_name,satisfied_clauses,total_clauses,all_satisfied,voltages,plot_file
2025-03-12 00:18:17,uf20-0112.cnf,91,91,True,"{""x1"": -5.761567212602877, ""x2"": 4.3255920349147035, ""x3"": 5.3242307787176895, ""x4"": 6.458211922954216, ""x5"": 3.671746878697967, ""x6"": 5.487880926650536, ""x7"": -1.1251056566150694, ""x8"": -0.7167299862456579, ""x9"": -7.007043270550163, ""x10"": 0.32483261313516204, ""x11"": 4.59015460307839, ""x12"": 0.07301648790616473, ""x13"": 3.08999526179702, ""x14"": 1.9076310531530298, ""x15"": 2.605059706281507, ""x16"": 2.8508705461819517, ""x17"": 0.12564251615102934, ""x18"": -3.7447117392737117, ""x19"": 3.0736414121305535, ""x20"": -0.6970279692601266}",graphs/uf20-0112.png
2025-03-12 00:18:26,uf20-0113.cnf,90,91,False,"{""x1"": 1.9595885240893054, ""x2"": -0.3739900285940243, ""x3"": 3.6257236808459603, ""x4"": -1.3441172432217516, ""x5"": -3.452867963303755, ""x6"": 6.1710761447813685, ""x7"": 7.231609737089602, ""x8"": 5.1075125098097125, ""x9"": 0.48114569017105757, ""x10"": 3.0870180354495385, ""x11"": 1.4629391790836253, ""x12"": -5.8495609879813095, ""x13"": -3.770896385864485, ""x14"": 2.4867584171952823, ""x15"": -1.6877799151786366, ""x16"": -1.9184171318818284, ""x17"": 6.6507671383027045, ""x18"": -0.9290365357295511, ""x19"": 1.5458054736100806, ""x20"": -1.9651225622558637}",graphs/uf20-0113.png
2025-03-12 00:18:34,uf20-0114.cnf,91,91,True,"{""x1"": -3.2080786863254183, ""x2"": -0.03752682519342051, ""x3"": 0.7046034362200647, ""x4"": 2.742746830943563, ""x5"": 5.565139432938862, ""x6"": 12.96181844456264, ""x7"": -1.9590796202143348, ""x8"": -3.276719535150723, ""x9"": -2.219319334993114, ""x10"": -4.585887087635462, ""x11"": -5.251459629527366, ""x12"": -0.7294054386438139, ""x13"": 2.1763794035791117, ""x14"": 0.9055622895224785, ""x15"": 5.494621460611829, ""x16"": 3.487151429634105, ""x17"": -1.7369644206346222, ""x18"": 3.60183408784418, ""x19"": 7.559399003236794, ""x20"": 2.881686762507193}",graphs/uf20-0114.png
2025-03-12 00:18:43,uf20-0115.cnf,90,91,False,"{""x1"": 4.52586762699362, ""x2"": 2.4409616907502225, ""x3"": -0.005358503060623657, ""x4"": -2.9055628614929443, ""x5"": -0.0342722659090837, ""x6"": -6.673798870691123, ""x7"": -3.2293043028584725, ""x8"": -4.9295944048692, ""x9"": 4.623067089088301, ""x10"": 4.072381460719681, ""x11"": 1.9170771753145524, ""x12"": -5.183816551597773, ""x13"": -2.887998047079002, ""x14"": 0.3775822205883453, ""x15"": -0.2290137058363023, ""x16"": 2.1113134309828534, ""x17"": 0.5283212080841023, ""x18"": 2.493944250967452, ""x19"": -7.8719796888916145, ""x20"": -0.46991814611439486}",graphs/uf20-0115.png
2025-03-12 00:18:51,uf20-0116.cnf,89,91,False,"{""x1"": 1.2479092198899486, ""x2"": 0.5378694861876526, ""x3"": -0.05099231775234778, ""x4"": 2.2985380568804623, ""x5"": -5.943479127484302, ""x6"": 3.0778028020345047, ""x7"": 2.603160484326749, ""x8"": 0.03595283745673187, ""x9"": 2.282734495216529, ""x10"": -5.981805887378769, ""x11"": -3.2452249769325983, ""x12"": 1.7168953190975489, ""x13"": 3.930301486024067, ""x14"": 2.324159170729071, ""x15"": -1.5335398254370383, ""x16"": 2.7222833090238097, ""x17"": 0.6946265236978821, ""x18"": -3.281577713044373, ""x19"": 2.435552761990699, ""x20"": -2.262568783175266}",graphs/uf20-0116.png
2025-03-12 00:19:00,uf20-0117.cnf,91,91,True,"{""x1"": 0.2353922619061323, ""x2"": -5.411916161972716, ""x3"": -7.193849511970366, ""x4"": 4.82842942561982, ""x5"": -0.2448855341451593, ""x6"": 2.4217401492729262, ""x7"": 2.5111577885047778, ""x8"": -0.26424834218975046, ""x9"": -3.219916449826499, ""x10"": 1.8672090839206155, ""x11"": 2.1388659344971876, ""x12"": 5.648480344708834, ""x13"": -2.2879659187784345, ""x14"": -1.4515008493149133, ""x15"": -1.667826321304966, ""x16"": -1.3499876335514496, ""x17"": 8.75106156585193, ""x18"": 4.005952130774657, ""x19"": 3.8044216228914713, ""x20"": -5.413827328510866}",graphs/uf20-0117.png
2025-03-12 00:19:08,uf20-0118.cnf,91,91,True,"{""x1"": 3.076207612694447, ""x2"": -5.696528165331458, ""x3"": -9.569973022644641, ""x4"": 6.888839815086939, ""x5"": 0.4611416866524809, ""x6"": -2.7420522853588616, ""x7"": 6.624258761636544, ""x8"": 0.26045910514458753, ""x9"": -0.6757616137138627, ""x10"": 5.297525801715295, ""x11"": 2.0624166263869137, ""x12"": -4.541907007802809, ""x13"": 1.5686874506803852, ""x14"": 0.6273192337568304, ""x15"": -1.0498907001165683, ""x16"": 1.1323500843478664, ""x17"": 4.554197598572606, ""x18"": -1.667412204538122, ""x19"": 3.6789228463065426, ""x20"": -1.6673550678139113}",graphs/uf20-0118.png
2025-03-12 00:19:16,uf20-0119.cnf,90,91,False,"{""x1"": -2.526857992314849, ""x2"": 4.961770328209381, ""x3"": -1.2741759046191508, ""x4"": -2.6672151024398634, ""x5"": 2.6850363553447716, ""x6"": -6.983526584811761, ""x7"": 5.117620023171678, ""x8"": 0.48462265991510256, ""x9"": -3.303627545926289, ""x10"": 1.8321680565274228, ""x11"": 4.454952721271921, ""x12"": -1.3160895096277847, ""x13"": 0.9749075714771843, ""x14"": 8.889688025012521, ""x15"": 0.7231866760327208, ""x16"": 0.8591489095964432, ""x17"": 5.078078746071203, ""x18"": -1.7204475493267404, ""x19"": 4.511308236936506, ""x20"": -1.7470064900226208}",graphs/uf20-0119.png
2025-03-12 00:19:25,uf20-0120.cnf,90,91,False,"{""x1"": 7.125997768595117, ""x2"": -2.3153992494433426, ""x3"": -0.4873313893124687, ""x4"": 3.9774844664536575, ""x5"": 3.5623821629907098, ""x6"": 0.5925299071022666, ""x7"": 4.119353665258338, ""x8"": -1.4672653195564065, ""x9"": 2.2010766615180914, ""x10"": 0.5153101342316471, ""x11"": 2.2116649429629316, ""x12"": 5.8403772407209225, ""x13"": -5.54631591786136, ""x14"": -1.4840453845240882, ""x15"": -1.622220853870318, ""x16"": -1.55378329978034, ""x17"": 1.3003218819418194, ""x18"": 3.8559413281431794, ""x19"": -0.10669505755748586, ""x20"": -3.305864036364575}",graphs/uf20-0120.png
2025-03-12 00:19:33,uf20-0121.cnf,90,91,False,"{""x1"": 1.1035222170546897, ""x2"": -1.8591620252156538, ""x3"": 4.446707668428689, ""x4"": 0.6617531829609204, ""x5"": -9.169797620486749, ""x6"": 2.443688244222757, ""x7"": 8.720391780542865, ""x8"": 4.764665054213529, ""x9"": -1.4253523239490913, ""x10"": -1.5249109107411982, ""x11"": -1.2678698477011534, ""x12"": -1.075277620582943, ""x13"": -1.8331247037018088, ""x14"": -2.298380762300116, ""x15"": 3.047643396629973, ""x16"": -3.5940622812584246, ""x17"": 5.777485989794813, ""x18"": 2.3934117543576043, ""x19"": 4.13107057051218, ""x20"": 4.0356691809856695}",graphs/uf20-0121.png
2025-03-12 00:19:42,uf20-0122.cnf,91,91,True,"{""x1"": 1.976289591120978, ""x2"": 4.130585868218903, ""x3"": 5.86261405847966, ""x4"": 1.8271131706619657, ""x5"": 6.120790042013072, ""x6"": 4.040323293872514, ""x7"": 5.52331834865681, ""x8"": 1.8103505745989672, ""x9"": 5.08818021385405, ""x10"": 2.0039774925376155, ""x11"": -4.259484165013861, ""x12"": 2.6722326713463787, ""x13"": -3.666966992316386, ""x14"": 9.395091096855039, ""x15"": -4.549564218190489, ""x16"": -2.204956295258436, ""x17"": 0.28220173870755955, ""x18"": 2.7291312970914543, ""x19"": 0.9354177030842156, ""x20"": -4.48288913424813}",graphs/uf20-0122.png
2025-03-12 00:19:50,uf20-0123.cnf,91,91,True,"{""x1"": 2.248706146342676, ""x2"": 5.29822257800093, ""x3"": 2.2984781777672545, ""x4"": 8.039041978446964, ""x5"": -0.7694322996710422, ""x6"": -3.6755400012456936, ""x7"": -2.546909538084727, ""x8"": 5.8094136103278355, ""x9"": 3.7743582853952913, ""x10"": -1.368291231354764, ""x11"": -3.5123783611453288, ""x12"": 9.140803676345453, ""x13"": 4.286978144459223, ""x14"": 2.2090743002842403, ""x15"": 4.972141488914993, ""x16"": -1.9296692636956878, ""x17"": 4.783375687734582, ""x18"": 3.0091557622635987, ""x19"": -4.65699079324837, ""x20"": 0.3491919437985172}",graphs/uf20-0123.png
2025-03-12 00:19:58,uf20-0124.cnf,91,91,True,"{""x1"": -1.4995216413742518, ""x2"": 6.052627478794652, ""x3"": 2.9894461892309963, ""x4"": 2.455037074147303, ""x5"": 6.264099914485557, ""x6"": 2.5115451723291247, ""x7"": 10.063525964839219, ""x8"": -3.6621930402685496, ""x9"": 0.5779926328119972, ""x10"": -1.4717959528243147, ""x11"": 2.8820667991924056, ""x12"": 6.087055159909871, ""x13"": 2.7071889417031456, ""x14"": 0.8781288474166229, ""x15"": -1.7877255354678268, ""x16"": -3.5641009577692864, ""x17"": 2.338586367509296, ""x18"": 0.0010020053863598894, ""x19"": 0.9755152834402994, ""x20"": -0.08148711470991296}",graphs/uf20-0124.png
2025-03-12 00:20:07,uf20-0125.cnf,91,91,True,"{""x1"": 0.5757869565648531, ""x2"": 2.94517340350115, ""x3"": 3.6711301430823404, ""x4"": -1.2901708919206527, ""x5"": -1.102829485096855, ""x6"": -0.8004524218137007, ""x7"": 6.874902872177318, ""x8"": 5.339954075132491, ""x9"": -3.7110241564753705, ""x10"": -1.9215627523227625, ""x11"": 3.93391714639433, ""x12"": 0.7136317154654964, ""x13"": 6.839607541277854, ""x14"": -1.4155594232796749, ""x15"": -5.145739068807928, ""x16"": -4.105145625503504, ""x17"": 4.332615051703345, ""x18"": 0.4309428472733807, ""x19"": 3.0547515647012173, ""x20"": 10.42675191608757}",graphs/uf20-0125.png
2025-03-12 00:20:15,uf20-0126.cnf,90,91,False,"{""x1"": 0.2597544564926495, ""x2"": -0.9265428586980669, ""x3"": 1.9209765212163654, ""x4"": 0.693378152232605, ""x5"": 4.075661640796373, ""x6"": 5.449763156935001, ""x7"": -1.410729771362315, ""x8"": 6.125374456320159, ""x9"": 3.8665602099900216, ""x10"": -0.5934954472079595, ""x11"": -3.886859527508536, ""x12"": 2.693893639540009, ""x13"": -4.804944508648013, ""x14"": -1.7067449075211754, ""x15"": 2.1816756773010124, ""x16"": -4.129492149033984, ""x17"": 4.703436867207378, ""x18"": -1.0802988773227167, ""x19"": -2.5326086908014016, ""x20"": 5.726677742377604}",graphs/uf20-0126.png
2025-03-12 00:20:24,uf20-0127.cnf,91,91,True,"{""x1"": 7.8353317800785325, ""x2"": -1.2618783937085618, ""x3"": 4.710737253477201, ""x4"": -4.538652270843512, ""x5"": -2.593467407369174, ""x6"": 0.6057892092027912, ""x7"": 3.5892132978009808, ""x8"": -5.640714847903855, ""x9"": 0.6823030748412114, ""x10"": -1.1940138646215, ""x11"": 3.7315117006734493, ""x12"": -1.366227735834523, ""x13"": 3.1217906656632843, ""x14"": 0.4785318599076326, ""x15"": -5.449685779523367, ""x16"": 4.977756808210088, ""x17"": -2.503248097866928, ""x18"": 2.9424735643265967, ""x19"": -4.2280060868472455, ""x20"": 4.9534151384199845}",graphs/uf20-0127.png
2025-03-12 00:20:33,uf20-0128.cnf,91,91,True,"{""x1"": -2.8104473590005083, ""x2"": -1.9980925453234275, ""x3"": 7.1339983359390144, ""x4"": 0.35456818884406177, ""x5"": -2.3784538509844726, ""x6"": 4.05974571809097, ""x7"": 4.951368091905545, ""x8"": 8.632394820965478, ""x9"": -4.7471095849244245, ""x10"": 2.1913601343981672, ""x11"": 3.6195087476625583, ""x12"": 0.48822947649309145, ""x13"": 2.231672900972457, ""x14"": 6.01235075672658, ""x15"": 3.199057604546623, ""x16"": -2.7778365909191662, ""x17"": -6.0865482036759575, ""x18"": -1.0655231572171329, ""x19"": -1.6210455333738205, ""x20"": 2.1284548964595893}",graphs/uf20-0128.png
2025-03-12 00:20:41,uf20-0129.cnf,90,91,False,"{""x1"": -6.0682111055441945, ""x2"": -2.8220993995178616, ""x3"": -3.0748153778002565, ""x4"": -0.2077912265010143, ""x5"": 2.109560291839036, ""x6"": 0.35887708938455554, ""x7"": -5.0516378127078445, ""x8"": 0.4507972651005287, ""x9"": -5.109579588827921, ""x10"": -1.0410800117003072, ""x11"": 2.349962805619347, ""x12"": -0.08853085479623365, ""x13"": -1.833338402501601, ""x14"": 4.1612405514356325, ""x15"": -3.4843730744006187, ""x16"": -7.392030156853549, ""x17"": -1.5937253345808038, ""x18"": -3.103486026486369, ""x19"": 2.605152645748942, ""x20"": 4.582647867339568}",graphs/uf20-0129.png
2025-03-12 00:20:50,uf20-0130.cnf,91,91,True,"{""x1"": 3.0719065890728805, ""x2"": -4.929590950446009, ""x3"": -6.66269292388386, ""x4"": -1.9923713520759467, ""x5"": -0.9370206328168675, ""x6"": -5.080766640555838, ""x7"": -2.8051630214132808, ""x8"": -1.469656604566807, ""x9"": -5.446556656790103, ""x10"": 6.160730155871033, ""x11"": -1.8838043896428005, ""x12"": 2.7782060315662633, ""x13"": -2.9448180317802812, ""x14"": -6.675470291541213, ""x15"": 0.2648370132375678, ""x16"": 0.16402285010750822, ""x17"": -8.433335112828495, ""x18"": 4.138584641292807, ""x19"": -1.0797096398968788, ""x20"": 2.559514781084865}",graphs/uf20-0130.png
2025-03-12 00:20:58,uf20-0131.cnf,91,91,True,"{""x1"": 0.4481616650816531, ""x2"": 3.1499047329946146, ""x3"": 0.8501961590244429, ""x4"": 4.678572633559297, ""x5"": 2.277207680670045, ""x6"": -3.454294271257298, ""x7"": 0.24343434472527242, ""x8"": -2.5022463461322273, ""x9"": 0.7044471603687845, ""x10"": 2.4861138880601956, ""x11"": -4.142249692825052, ""x12"": 2.921363689416503, ""x13"": 0.429465749761116, ""x14"": 7.288652460237603, ""x15"": 2.479431509571426, ""x16"": 4.832175809145666, ""x17"": 5.3234266108791335, ""x18"": 1.3193569500091618, ""x19"": -1.4555965410051663, ""x20"": 5.409034094468304}",graphs/uf20-0131.png
2025-03-12 00:21:07,uf20-0132.cnf,91,91,True,"{""x1"": 2.6234104120969044, ""x2"": 8.642192515880902, ""x3"": 3.839833971693393, ""x4"": 2.5142501633678225, ""x5"": 2.286877731243407, ""x6"": 2.620511138156162, ""x7"": -2.449398707590241, ""x8"": 7.556789651287569, ""x9"": -3.1941501399232837, ""x10"": 1.909726322595442, ""x11"": 3.884563281502207, ""x12"": 3.8567327340473256, ""x13"": -7.1339462003673555, ""x14"": -1.2335781995884685, ""x15"": -1.2707199225520147, ""x16"": -5.289443900824018, ""x17"": 4.83181248655212, ""x18"": 3.84187144211592, ""x19"": 2.6574820150939176, ""x20"": -2.969162000768646}",graphs/uf20-0132.png
2025-03-12 00:21:15,uf20-0133.cnf,91,91,True,"{""x1"": 0.664919228811253, ""x2"": -2.792726631779592, ""x3"": 3.957484957380066, ""x4"": -1.162948541032249, ""x5"": -0.9476157976678268, ""x6"": 8.207173420945475, ""x7"": -0.5572064189726543, ""x8"": -2.8619411358568714, ""x9"": 5.042671024892347, ""x10"": -0.9714928854166652, ""x11"": 6.283160759742247, ""x12"": 8.365296571820297, ""x13"": -1.067401466059826, ""x14"": 3.8528176648436645, ""x15"": -5.439848767820447, ""x16"": 4.3672439111952235, ""x17"": 5.2234160755807775, ""x18"": -3.3291056065214866, ""x19"": 2.337511137766766, ""x20"": 6.701599682678965}",graphs/uf20-0133.png
2025-03-12 00:21:24,uf20-0134.cnf,91,91,True,"{""x1"": 0.023098470820105216, ""x2"": 5.098606910506393, ""x3"": -9.1541583567159, ""x4"": -8.631177395408576, ""x5"": 2.341500947692944, ""x6"": -1.5648105508801895, ""x7"": 3.4568443887176277, ""x8"": -2.7471333317400974, ""x9"": -0.14778635867660253, ""x10"": 0.455509655508627, ""x11"": 3.526020138420577, ""x12"": 6.55015630236086, ""x13"": 0.31613123184927533, ""x14"": 2.3814190552909054, ""x15"": -4.554277310189867, ""x16"": -1.9439047703403236, ""x17"": 2.7352900593708447, ""x18"": 2.4938599342419594, ""x19"": -3.4296045224161626, ""x20"": 2.4645712339854176}",graphs/uf20-0134.png
2025-03-12 00:21:33,uf20-0135.cnf,89,91,False,"{""x1"": -3.9601196298487125, ""x2"": 3.3277656161009617, ""x3"": 3.1422008790238873, ""x4"": -1.2372558349933949, ""x5"": -3.592748462963746, ""x6"": 0.6998265821268145, ""x7"": 2.527206106890796, ""x8"": -2.100810774443779, ""x9"": 0.09073235219853355, ""x10"": -1.6499257197430983, ""x11"": -1.1436827813621602, ""x12"": 3.208898775193412, ""x13"": 0.7989452714730427, ""x14"": 0.6115199777485251, ""x15"": -4.960661657603621, ""x16"": 4.353810686282508, ""x17"": -5.080419482787498, ""x18"": 3.1809897187625737, ""x19"": -0.9575664274450022, ""x20"": 4.688620279346807}",graphs/uf20-0135.png
2025-03-12 00:21:41,uf20-0136.cnf,90,91,False,"{""x1"": 7.28903308621204, ""x2"": 3.940596472451737, ""x3"": 2.5165160219637, ""x4"": -7.210973704675301, ""x5"": 3.6646302544054543, ""x6"": -0.11993463223884465, ""x7"": 3.9627243486198647, ""x8"": -2.2687303405097095, ""x9"": -3.4074376281406646, ""x10"": -1.6401293694231307, ""x11"": -1.660966820459375, ""x12"": 5.27039531109932, ""x13"": 5.4107499697644075, ""x14"": 2.330995564505127, ""x15"": -2.0488403409240936, ""x16"": 5.397871367069583, ""x17"": 0.5868928584488945, ""x18"": 0.5456326031756917, ""x19"": 0.5646498517107356, ""x20"": 2.429957502423774}",graphs/uf20-0136.png
2025-03-12 00:21:49,uf20-0137.cnf,91,91,True,"{""x1"": -6.177370217487519, ""x2"": 4.027806457106722, ""x3"": 0.43917183482005673, ""x4"": 1.6464479667210998, ""x5"": -2.3003885011223946, ""x6"": -1.7011035519902, ""x7"": -3.1753508109052495, ""x8"": -3.038747191844718, ""x9"": -2.4142088788051104, ""x10"": 2.8229185766247773, ""x11"": -7.344258404646557, ""x12"": -2.858332156130867, ""x13"": -0.9002818608277422, ""x14"": -0.3217385675064276, ""x15"": -2.378144450603538, ""x16"": 0.950926180798219, ""x17"": -1.9600203455869907, ""x18"": 2.442469025559227, ""x19"": -2.048992439359145, ""x20"": -5.370256667436474}",graphs/uf20-0137.png
2025-03-12 00:21:58,uf20-0138.cnf,91,91,True,"{""x1"": -3.427580369409244, ""x2"": -3.2287928909383283, ""x3"": 4.060851681593056, ""x4"": 4.253330362537868, ""x5"": 0.4559686999158858, ""x6"": -6.6161587877586, ""x7"": -0.020073429617997535, ""x8"": 3.0030192214840357, ""x9"": -4.145350976417438, ""x10"": 3.1664116479394044, ""x11"": 2.6174400737429044, ""x12"": -7.676798820798902, ""x13"": 3.9057134329273353, ""x14"": -3.768433041703494, ""x15"": 7.0536193949204264, ""x16"": 1.850453016951495, ""x17"": 5.050955179465493, ""x18"": -3.6680851738616713, ""x19"": 2.1975349142284926, ""x20"": -2.916481862511858}",graphs/uf20-0138.png
2025-03-12 00:22:07,uf20-0139.cnf,90,91,False,"{""x1"": -4.008709276619013, ""x2"": -1.2660552492885815, ""x3"": 0.2932439234341684, ""x4"": -3.53921508325916, ""x5"": 2.24839744973043, ""x6"": 2.4447263063154625, ""x7"": -0.8573697493197506, ""x8"": -7.046794676499483, ""x9"": 0.4475553633018621, ""x10"": -2.227997590618457, ""x11"": -1.6456105909765018, ""x12"": -3.517350327336572, ""x13"": -6.302498169321139, ""x14"": -5.687794617036166, ""x15"": 1.2534345690733875, ""x16"": 1.1143016736793085, ""x17"": -2.1054048293744736, ""x18"": 3.93391502282128, ""x19"": 0.3224740344546013, ""x20"": -1.5371425732043138}",graphs/uf20-0139.png
2025-03-12 00:22:15,uf20-0140.cnf,89,91,False,"{""x1"": 1.3329796503099711, ""x2"": -0.3470754311089511, ""x3"": 5.5400690387164895, ""x4"": -2.2545840152623957, ""x5"": -1.812067646758286, ""x6"": -2.2758572353623894, ""x7"": -0.7731371747155602, ""x8"": 6.127379070780072, ""x9"": 5.638089911040659, ""x10"": -2.926722608895318, ""x11"": 3.802707820914928, ""x12"": -0.6743966218077464, ""x13"": -4.113038461536353, ""x14"": -1.516393142999069, ""x15"": 0.5982724482248764, ""x16"": -1.1971159265947344, ""x17"": -1.1176491026412079, ""x18"": 1.285903714442024, ""x19"": -0.43253989260019765, ""x20"": 5.887208492241408}",graphs/uf20-0140.png
2025-03-12 00:22:23,uf20-0141.cnf,90,91,False,"{""x1"": -1.4563850335975537, ""x2"": 3.3741653338657507, ""x3"": 2.5405343516133247, ""x4"": -3.240606346617565, ""x5"": -1.823841414502778, ""x6"": 0.8345137453942456, ""x7"": 2.3407592794479646, ""x8"": -9.064098637838903, ""x9"": 6.230437741112004, ""x10"": 0.1826455467695105, ""x11"": 0.9246947257683105, ""x12"": 3.1672258291066133, ""x13"": -3.0029503465698735, ""x14"": 7.792672325482938, ""x15"": 1.8281347225510498, ""x16"": 0.34018486223572925, ""x17"": -2.7204619981556846, ""x18"": -4.197608417078341, ""x19"": -3.563944145818563, ""x20"": 0.8040856671797255}",graphs/uf20-0141.png
2025-03-12 00:22:32,uf20-0142.cnf,91,91,True,"{""x1"": 6.262426181285545, ""x2"": 4.1070805143863325, ""x3"": -1.5296554156560656, ""x4"": -0.24423704712153516, ""x5"": -4.156045215865514, ""x6"": -8.891675377830564, ""x7"": 1.899840653150195, ""x8"": 3.922636673458478, ""x9"": -2.5885708842860606, ""x10"": -4.095376359483966, ""x11"": 1.6341789614870907, ""x12"": 2.577896266811831, ""x13"": 4.746113452158259, ""x14"": 3.057603724478558, ""x15"": 7.782005006446271, ""x16"": -3.2838625595794206, ""x17"": 0.450370826273999, ""x18"": -1.548746411696803, ""x19"": 6.544344079382547, ""x20"": 0.3843690051800927}",graphs/uf20-0142.png
2025-03-12 00:22:40,uf20-0143.cnf,91,91,True,"{""x1"": 0.4253812929782943, ""x2"": 4.440110585955063, ""x3"": 3.3673248052050395, ""x4"": -1.3035766538469011, ""x5"": 5.959424610976309, ""x6"": 1.7374016923037905, ""x7"": 3.1461171531151217, ""x8"": 2.8565062590619124, ""x9"": -6.93975942159559, ""x10"": 2.487490228355873, ""x11"": -1.1905720869797203, ""x12"": -1.233453431330194, ""x13"": -7.451871413124014, ""x14"": 1.9976564002964632, ""x15"": 0.3683611229151452, ""x16"": 0.5029492874106068, ""x17"": 2.593356276150931, ""x18"": -2.6047395737771657, ""x19"": 4.353001708017624, ""x20"": -2.562775714588745}",graphs/uf20-0143.png
